filename,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,fore_area,fore_oil_all,fore_oil_max,fore_count,fore_dense,fore_spread,fore_avg,fore_oil_maxP,fore_oil_allP,chk_area,chk_oil_all,chk_oil_max,chk_count,chk_dense,chk_spread,chk_avg,chk_oil_maxP,chk_oil_allP,PZfore_area,PZfore_oil_all,PZfore_oil_max,PZfore_count,PZfore_dense,PZfore_spread,PZfore_avg,PZfore_oil_maxP,PZfore_oil_allP,PZchk_area,PZchk_oil_all,PZchk_oil_max,PZchk_count,PZchk_dense,PZchk_spread,PZchk_avg,PZchk_oil_maxP,PZchk_oil_allP,true_class
Train/oily\28.jpg,1228,20,0,0,0,15303.0,1828.5,665.0,41,1,0,44.59756097560975,4.345553159511207,11.948637522054499,11116.5,762.5,544.5,29,0,1,26.29310344827586,4.898124409661314,6.85917330094904,15570.5,1389.5,683.0,14,1,0,99.25,4.3865001123920235,8.923926656176745,11077.0,10.5,10.5,1,0,0,10.5,0.09479100839577503,0.09479100839577503,2
Train/normal\238.jpg,3874,43,0,0,0,15726.5,1744.0,684.5,45,2,0,38.75555555555555,4.352525991161416,11.089562203923315,12797.5,647.0,495.5,16,1,0,40.4375,3.8718499706974017,5.055674936511037,15880.0,930.5,414.5,16,1,0,58.15625,2.6102015113350125,5.859571788413098,12756.0,456.0,456.0,3,1,0,152.0,3.574788334901223,3.574788334901223,1
Train/normal\157.jpg,3401,32,0,0,0,16394.5,1509.5,618.0,73,1,1,20.67808219178082,3.769556863582299,9.207356125529904,12462.5,193.5,71.5,9,0,1,21.5,0.5737211634904714,1.5526579739217652,16063.0,126.0,71.5,7,1,0,18.0,0.44512233082238684,0.7844113801904998,12457.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\119.jpg,2274,30,0,0,0,13388.5,330.0,112.0,20,0,1,16.5,0.8365388206296448,2.4648018822123463,10323.5,174.0,158.0,6,0,1,29.0,1.530488690850971,1.6854748873928416,13310.5,0,0,0,0,0,0,0.0,0.0,10195.5,0,0,0,0,0,0,0.0,0.0,0
Train/normal\109.jpg,2894,35,0,0,0,12152.0,1578.5,961.5,45,2,0,35.077777777777776,7.912277814351547,12.98963133640553,9857.0,1151.5,593.5,22,3,0,52.34090909090909,6.0211017550979,11.68205336309222,11973.0,300.0,156.5,16,0,1,18.75,1.3071076588991897,2.505637684790779,9534.5,16.0,16.0,1,0,0,16.0,0.16781163144370445,0.16781163144370445,1
Train/dry\74.jpg,3159,33,0,0,0,17502.0,9139.0,8316.0,448,1,1,20.399553571428573,47.514569763455604,52.21688949834304,14134.0,7329.0,3737.0,366,1,1,20.024590163934427,26.439790575916227,51.853686146879866,17585.0,4027.0,3008.0,124,1,0,32.475806451612904,17.105487631504126,22.900199033266986,14413.0,7400.0,4447.5,146,3,0,50.68493150684932,30.8575591479914,51.342537986539924,0
Train/dry\86.jpg,3964,38,0,0,0,14755.5,8281.0,5511.5,284,3,1,29.158450704225352,37.35217376571448,56.12144624038494,11843.0,6126.5,3070.0,126,3,0,48.62301587301587,25.922485856624167,51.73098032593093,14722.5,4404.5,2073.0,74,1,0,59.520270270270274,14.080489047376465,29.91679402275429,11729.5,10838.5,5258.5,33,2,0,328.43939393939394,44.8314079884053,92.40376827656763,0
Train/normal\45.jpeg,329,9,0,0,0,19308.0,3247.0,1398.5,181,0,1,17.939226519337016,7.243111663559146,16.816863476279263,14429.5,656.5,141.0,41,0,2,16.01219512195122,0.9771648359264008,4.549707197061576,18695.0,814.0,297.0,34,1,0,23.941176470588236,1.5886600695373092,4.354105375768922,14139.5,15.5,15.5,2,0,0,7.75,0.10962198097528202,0.10962198097528202,1
Train/dry\115.jpg,2819,38,0,0,0,16643.0,1859.0,791.5,16,1,0,116.1875,4.755753169500691,11.16986120290813,12061.5,2297.5,1320.5,26,1,0,88.36538461538461,10.948057870082494,19.04821125067363,16965.5,1651.5,997.0,5,2,0,330.3,5.8766319884471425,9.734461112257229,11956.0,1099.5,557.0,12,2,0,91.625,4.6587487453998,9.196219471395116,0
Train/normal\16.jpg,2398,29,0,0,0,17960.0,745.0,496.0,18,1,1,41.388888888888886,2.761692650334076,4.148106904231626,14945.0,465.5,425.0,12,1,0,38.791666666666664,2.843760455001673,3.114754098360656,18014.0,179.0,179.0,1,0,0,179.0,0.9936715887642944,0.9936715887642944,14864.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\205.jpg,3690,46,0,0,0,16703.5,3217.0,1986.5,29,1,0,110.93103448275862,11.892717095219565,19.259436645014517,16119.5,910.0,305.0,24,3,0,37.916666666666664,1.8921182418809517,5.6453363938087415,16380.0,4247.5,2684.5,24,1,0,176.97916666666666,16.38888888888889,25.931013431013433,15865.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\217.jpg,1580,27,0,0,0,16078.0,1184.5,1030.0,58,1,1,20.42241379310345,6.406269436497077,7.367209851971639,11623.5,0,0,0,0,0,0,0.0,0.0,16034.0,0,0,0,0,0,0,0.0,0.0,11575.5,0,0,0,0,0,0,0.0,0.0,1
Train/dry\116.jpg,646,12,0,0,0,11729.5,549.5,232.5,30,0,1,18.316666666666666,1.98218167867343,4.684769171746452,10940.5,15.0,15.0,1,0,0,15.0,0.13710525113111832,0.13710525113111832,11876.0,61.5,61.5,4,0,0,15.375,0.5178511283260357,0.5178511283260357,10966.5,0,0,0,0,0,0,0.0,0.0,0
Train/normal\50.jpg,2564,31,0,0,0,14259.0,2771.0,1456.5,90,1,0,30.788888888888888,10.2146013044393,19.433340346447856,10921.5,322.0,133.5,24,0,1,13.416666666666666,1.2223595659936823,2.9483129606739,14304.0,2242.0,1233.0,50,1,0,44.84,8.61996644295302,15.673937360178972,10932.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\123.jpeg,2500,37,0,0,0,14624.5,3966.0,1263.5,128,1,0,30.984375,8.639611610653356,27.118875859003726,13377.0,1369.5,832.0,77,0,2,17.785714285714285,6.219630709426627,10.237721462211258,13791.5,3301.5,1236.5,98,1,0,33.68877551020408,8.965667258818838,23.93865786897727,13115.5,48.0,29.0,2,0,0,24.0,0.22111242423087188,0.3659791849338569,0
Train/normal\129.jpg,2945,38,0,0,0,18769.5,1602.5,1190.5,53,3,0,30.235849056603772,6.342736886970883,8.53778736780415,14234.0,0,0,0,0,0,0,0.0,0.0,18325.5,124.0,97.5,5,0,0,24.8,0.5320455103544242,0.676652751630242,13933.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\286.jpg,7248,57,0,0,0,10460.5,411.5,232.5,7,2,0,58.785714285714285,2.222647100998996,3.933846374456288,7563.5,823.5,336.5,11,2,0,74.86363636363636,4.448998479539896,10.887816487076089,10471.0,0,0,0,0,0,0,0.0,0.0,7555.5,0,0,0,0,0,0,0.0,0.0,1
Train/oily\1 (1652).jpg,5748,54,0,0,0,20368.0,2668.5,1478.0,89,2,1,29.98314606741573,7.256480754124116,13.101433621366851,15516.0,1963.5,1799.5,37,1,0,53.067567567567565,11.597705594225316,12.654679040989947,20194.0,1699.5,1303.0,40,1,1,42.4875,6.452411607408141,8.41586609884124,15362.0,3644.5,3644.5,20,1,0,182.225,23.724124462960553,23.724124462960553,2
Train/dry\62.jpg,5826,53,0,0,0,14717.0,4418.5,2638.5,80,3,0,55.23125,17.928246245838146,30.023102534483932,11485.5,1702.0,1204.0,10,1,0,170.2,10.482782638979584,14.81868442819207,14431.0,5632.0,4670.5,20,2,0,281.6,32.36435451458665,39.0270944494491,11384.0,2236.0,1938.0,10,1,0,223.6,17.02389318341532,19.641602248770205,0
Train/dry\81.jpg,1859,28,0,0,0,10180.5,717.0,188.0,47,0,1,15.25531914893617,1.8466676489366927,7.042876086636217,10160.0,476.0,133.0,30,0,1,15.866666666666667,1.3090551181102363,4.685039370078741,10256.5,0,0,0,0,0,0,0.0,0.0,10263.0,0,0,0,0,0,0,0.0,0.0,0
Train/normal\294.jpg,7989,60,0,0,0,8453.0,1024.0,1024.0,4,1,0,256.0,12.114042351827752,12.114042351827752,6728.5,2450.5,1194.0,25,2,0,98.02,17.74541131009883,36.419707215575535,8338.5,19.0,19.0,1,0,0,19.0,0.22785872758889486,0.22785872758889486,6601.5,576.5,335.0,4,0,0,144.125,5.074604256608346,8.732863743088693,1
Train/normal\74.jpg,2014,30,0,0,0,10028.0,0,0,0,0,0,0,0.0,0.0,8439.5,0,0,0,0,0,0,0.0,0.0,9864.5,0,0,0,0,0,0,0.0,0.0,8246.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\55.jpg,5316,47,0,0,0,14250.0,924.0,604.0,14,2,0,66.0,4.23859649122807,6.484210526315789,11386.0,25.5,25.5,1,0,0,25.5,0.2239592481995433,0.2239592481995433,14276.5,268.0,268.0,5,1,0,53.6,1.8772108009666235,1.8772108009666235,11287.0,0,0,0,0,0,0,0.0,0.0,0
Train/normal\276.jpg,3402,39,0,0,0,18168.0,1372.5,1047.5,3,0,0,457.5,5.765631880228974,7.55449141347424,15884.0,744.0,478.5,6,2,0,124.0,3.012465373961219,4.6839587005792,18291.5,1007.5,1007.5,1,0,0,1007.5,5.508022852144439,5.508022852144439,15621.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\54.jpg,8089,64,0,0,0,14139.0,3082.0,1483.0,45,1,0,68.4888888888889,10.488719145625575,21.79786406393663,15466.5,2758.0,2148.5,14,2,0,197.0,13.891313483981508,17.832088707852456,14064.5,4063.5,1755.5,28,1,0,145.125,12.481780369014185,28.891890931067582,15397.5,3809.5,3121.5,5,2,0,761.9,20.272771553823674,24.741029387887643,0
Train/normal\143.jpg,1463,22,0,0,0,13601.5,870.0,804.5,20,1,0,43.5,5.914788810057714,6.396353343381245,10215.5,1605.5,953.5,20,3,0,80.275,9.333855415789731,15.716313445254759,13642.0,517.5,297.0,9,1,0,57.5,2.1771001319454624,3.7934320480867907,10207.5,2143.0,1682.5,13,4,0,164.84615384615384,16.482978202302228,20.994366887092824,1
Train/normal\275.jpg,7151,62,0,0,0,17790.5,2487.5,2028.0,11,1,0,226.13636363636363,11.399342345633906,13.982181501363087,13191.0,1413.0,771.0,6,1,0,235.5,5.844894246076871,10.711848987946327,17700.5,4540.0,3718.0,4,1,0,1135.0,21.005056354340272,25.648992966300387,13068.5,698.0,569.0,4,0,0,174.5,4.353980946550866,5.3410873474384974,1
Train/oily\24.jpg,2963,33,0,0,0,15784.0,1976.0,658.5,68,1,1,29.058823529411764,4.171946274708565,12.519006588950838,10685.5,1397.0,378.5,49,0,3,28.510204081632654,3.5421833325534604,13.07379158672968,15638.0,94.0,49.5,4,0,0,23.5,0.31653664151426014,0.6010998848957667,10743.5,29.0,29.0,3,0,0,9.666666666666666,0.26993065574533437,0.26993065574533437,2
Train/normal\292.jpg,3631,40,0,0,0,7540.0,736.0,602.5,6,1,0,122.66666666666667,7.990716180371353,9.761273209549072,9124.5,1797.5,815.0,8,1,0,224.6875,8.931996273768425,19.699709573127294,7874.0,952.0,923.0,2,1,0,476.0,11.722123444246888,12.090424180848363,8975.5,1156.0,820.5,15,2,0,77.06666666666666,9.141552002673945,12.879505320037882,1
Train/oily\1 (1264).jpg,1630,24,0,0,0,8099.0,1357.5,708.0,41,1,0,33.109756097560975,8.741819977775034,16.761328559081367,7529.0,199.5,71.5,12,0,1,16.625,0.949661309602869,2.6497542834373755,8099.5,638.5,354.0,20,0,1,31.925,4.370640162973023,7.883202666831286,7258.5,0,0,0,0,0,0,0.0,0.0,2
Train/oily\0 (1344).jpg,4938,47,0,0,0,8439.5,1960.0,1244.5,15,1,0,130.66666666666666,14.74613424965934,23.224124651934357,7772.5,1744.0,1104.0,12,2,0,145.33333333333334,14.2039240913477,22.4380829848826,8273.5,818.0,748.5,8,0,0,102.25,9.046957152353901,9.886988577989968,7797.5,1164.5,1118.0,2,1,0,582.25,14.337928823340814,14.934273805706958,2
Train/oily\36.jpg,2289,31,0,0,0,11166.5,3249.5,773.5,166,0,1,19.575301204819276,6.92696905923969,29.10043433484082,9557.5,1607.5,566.5,94,1,2,17.101063829787233,5.927282239079258,16.819251896416425,11286.0,1528.0,302.5,58,1,1,26.344827586206897,2.6803118908382064,13.538897749424065,9646.5,237.0,93.0,11,0,1,21.545454545454547,0.9640802363551547,2.456849634582491,2
Train/dry\1 (1747).jpg,1305,23,0,0,0,7103.0,1219.5,703.0,37,1,0,32.95945945945946,9.897226524003942,17.168801914683936,5924.0,137.5,56.5,7,0,1,19.642857142857142,0.9537474679270763,2.3210668467251856,7703.0,0,0,0,0,0,0,0.0,0.0,5725.0,0,0,0,0,0,0,0.0,0.0,0
Train/normal\183.jpg,2150,30,0,0,0,15318.0,2519.5,1163.5,86,0,0,29.296511627906977,7.595639117378247,16.447969708839274,10369.5,1815.5,808.5,71,0,2,25.570422535211268,7.796904383046434,17.508076570712188,15371.0,3009.5,1788.5,24,2,0,125.39583333333333,11.635547459501659,19.579077483572963,10340.5,364.5,364.5,1,1,0,364.5,3.5249746143803486,3.5249746143803486,1
Train/dry\48.jpg,3611,44,0,0,0,16743.5,1772.5,1273.5,34,2,0,52.13235294117647,7.6059366321259,10.58619762893063,13658.0,165.5,49.5,10,0,2,16.55,0.36242495240884465,1.2117440328012885,16723.0,470.5,295.5,8,1,0,58.8125,1.767027447228368,2.8134904024397533,13664.0,0,0,0,0,0,0,0.0,0.0,0
Train/normal\142.jpg,2141,33,0,0,0,15165.5,204.0,94.0,10,0,0,20.4,0.619827898849362,1.3451584187794665,12447.0,0,0,0,0,0,0,0.0,0.0,15559.5,0,0,0,0,0,0,0.0,0.0,12755.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\243.jpg,2540,34,0,0,0,18724.5,88.5,72.5,2,0,0,44.25,0.38719324948596756,0.4726427942001121,12670.0,209.0,135.5,8,0,0,26.125,1.0694554064719812,1.64956590370955,18494.0,0,0,0,0,0,0,0.0,0.0,12702.5,83.0,25.0,4,0,0,20.75,0.19681165124975397,0.6534146821491832,1
Train/normal\6.jpg,3001,40,0,0,0,14210.5,207.0,164.5,3,0,0,69.0,1.1575947362865486,1.4566693642025264,10742.5,0,0,0,0,0,0,0.0,0.0,14079.0,0,0,0,0,0,0,0.0,0.0,10776.0,0,0,0,0,0,0,0.0,0.0,1
Train/oily\34.jpg,4152,40,0,0,0,12141.0,3842.0,1563.5,105,1,2,36.59047619047619,12.877851906762212,31.644839799028084,8479.0,4839.5,1049.5,173,1,1,27.973988439306357,12.37763887250855,57.07630616818021,12101.0,2525.0,1033.5,65,2,0,38.84615384615385,8.540616477977027,20.866044128584416,8556.5,5373.5,1838.0,107,2,0,50.2196261682243,21.480745631975694,62.80021036638812,2
Train/normal\107.jpg,2450,27,0,0,0,15026.5,1805.5,350.0,88,1,0,20.517045454545453,2.32921838086048,12.015439390410275,10088.5,1586.0,1526.5,23,1,0,68.95652173913044,15.131089854785152,15.720870297863904,15525.0,1765.5,667.5,77,1,0,22.928571428571427,4.299516908212561,11.371980676328503,10263.5,1635.0,1529.0,6,1,0,272.5,14.897452136210845,15.93023822282847,1
Train/oily\7.jpg,5072,44,0,0,0,13827.5,7144.5,4531.5,326,0,1,21.915644171779142,32.77165069607666,51.66877598987525,10098.5,1869.0,654.5,95,0,2,19.673684210526314,6.481160568401248,18.507699163242066,14018.5,5049.0,2280.0,194,1,1,26.02577319587629,16.264222277704462,36.01669222812712,10099.0,695.5,226.5,39,0,2,17.833333333333332,2.242796316466977,6.886820477274978,2
Train/normal\280.jpg,3735,45,0,0,0,10987.0,1474.0,1419.5,2,0,0,737.0,12.919814326021662,13.41585510148357,10628.5,2082.0,1102.0,2,3,0,1041.0,10.368349249658936,19.588841322858354,11114.0,1716.0,1716.0,3,0,0,572.0,15.439985603743025,15.439985603743025,10579.0,1378.5,967.0,3,2,0,459.5,9.140750543529634,13.030532186407031,1
Train/normal\85.jpg,5221,49,0,0,0,16580.5,4964.5,840.0,147,1,1,33.77210884353742,5.066192213745062,29.941799101354,12765.0,3472.0,1012.0,139,0,3,24.97841726618705,7.927927927927928,27.19937328632981,16624.5,5129.0,1228.0,106,1,1,48.386792452830186,7.386688321453278,30.852055700923337,12636.5,4143.0,2429.0,110,1,1,37.663636363636364,19.222094725596488,32.7859771297432,1
Train/normal\11.jpg,4487,45,0,0,0,12543.0,2363.5,1142.5,55,2,1,42.972727272727276,9.108666188312206,18.84317946264849,9965.5,1215.0,615.5,31,1,1,39.193548387096776,6.176308263509107,12.192062616025288,12289.0,2173.0,1316.5,17,1,0,127.82352941176471,10.712832614533323,17.682480266905362,9482.5,664.5,616.5,10,1,0,66.45,6.501450039546533,7.007645663063538,1
Train/normal\127.jpg,3897,44,0,0,0,10431.5,2961.0,2942.0,30,1,0,98.7,28.203038872645354,28.385179504385754,8169.0,1803.0,1278.5,18,2,0,100.16666666666667,15.650630432121435,22.07124495042233,10149.5,1733.0,1359.5,5,0,0,346.6,13.394748509778806,17.07473274545544,8076.0,318.0,318.0,2,0,0,159.0,3.937592867756315,3.937592867756315,1
Train/normal\267.jpeg,6167,57,0,0,0,13996.5,244.5,199.0,8,0,0,30.5625,1.4217840174329297,1.746865287750509,12333.0,2153.0,956.5,18,3,0,119.61111111111111,7.7556150166220705,17.457228573745237,14388.5,142.0,142.0,1,0,0,142.0,0.9868992598255552,0.9868992598255552,12409.0,799.5,799.5,2,2,0,399.75,6.442904343621565,6.442904343621565,1
Train/normal\90.jpg,6418,55,0,0,0,12731.0,3112.0,789.5,32,1,0,97.25,6.201398161966853,24.444269892388657,9886.5,3118.5,1391.0,45,2,0,69.3,14.069690992767917,31.54301319981793,12738.0,3764.0,1444.5,24,3,0,156.83333333333334,11.34008478568064,29.549379808447167,10008.0,1997.0,1637.5,20,1,0,99.85,16.3619104716227,19.95403677058353,1
Train/dry\126.jpg,4175,38,0,0,0,10375.5,850.0,101.5,31,0,2,27.419354838709676,0.9782661076574624,8.192376271023083,7592.0,96.5,60.5,3,0,0,32.166666666666664,0.7968914646996839,1.2710748155953635,10166.0,27.0,27.0,1,0,0,27.0,0.26559118630729883,0.26559118630729883,7513.5,0,0,0,0,0,0,0.0,0.0,0
Train/oily\0 (1286).jpg,700,16,0,0,0,10402.5,1482.5,869.5,73,0,4,20.30821917808219,8.358567652006728,14.251381879355923,9566.0,276.0,86.5,19,0,1,14.526315789473685,0.9042441982019653,2.8852184821241895,10586.0,123.5,78.0,6,0,0,20.583333333333332,0.736822218023805,1.1666351785376914,9615.5,0,0,0,0,0,0,0.0,0.0,2
Train/normal\257.jpeg,1170,19,0,0,0,14994.5,1484.0,274.0,73,0,2,20.328767123287673,1.8273366901197106,9.896962219480477,13622.5,1882.5,922.0,71,0,1,26.514084507042252,6.768214351257111,13.819049366856303,15163.0,178.0,119.5,13,0,0,13.692307692307692,0.7881026182153926,1.1739101760865265,13597.5,575.5,451.5,17,1,0,33.85294117647059,3.3204633204633205,4.232395660967089,1
Train/oily\1 (1575).jpg,1837,29,0,0,0,8989.0,1453.5,1218.0,58,0,0,25.060344827586206,13.549894315274225,16.169763043720103,6041.0,16.0,16.0,1,0,0,16.0,0.26485681178612813,0.26485681178612813,8812.5,768.0,701.0,18,1,0,42.666666666666664,7.954609929078014,8.714893617021277,5980.5,0,0,0,0,0,0,0.0,0.0,2
Train/dry\83.jpg,2333,30,0,0,0,30501.5,4663.5,1885.5,78,3,0,59.78846153846154,6.1816631968919555,15.289411996131339,23627.5,1394.0,947.0,65,2,1,21.446153846153845,4.0080414770923705,5.8999047719818005,28691.5,4055.0,1805.5,74,2,0,54.7972972972973,6.292804489134412,14.133105623616752,23681.5,55.5,55.5,3,0,0,18.5,0.23436015455102086,0.23436015455102086,0
Train/dry\1 (10).jpg,996,18,0,0,0,12806.0,2093.5,876.0,100,1,1,20.935,6.8405434952366075,16.347805716070592,10099.5,968.0,933.5,29,0,0,33.37931034482759,9.24303183325907,9.584632902618942,12801.5,904.0,545.0,8,2,0,113.0,4.257313596062962,7.061672460258564,10146.5,1023.5,1023.5,3,0,0,341.1666666666667,10.087222194845513,10.087222194845513,0
Train/normal\193.jpg,2124,33,0,0,0,20547.0,584.5,412.0,23,1,1,25.41304347826087,2.0051589039762496,2.844697522752713,16896.0,538.5,227.0,19,0,1,28.342105263157894,1.3435132575757576,3.1871448863636362,20359.0,68.0,39.0,2,0,0,34.0,0.19156147158504838,0.33400461712264845,16780.0,0,0,0,0,0,0,0.0,0.0,1
Train/normal\27.jpg,4029,41,0,0,0,17165.5,5789.0,4998.0,75,1,0,77.18666666666667,29.116541900905883,33.724622061693516,13253.5,3372.0,1218.5,132,2,3,25.545454545454547,9.19379786471498,25.442335986720487,16578.0,7478.5,3965.0,36,2,0,207.73611111111111,23.91723971528532,45.11099046929666,13276.0,547.0,332.0,16,1,0,34.1875,2.5007532389273877,4.120216932811087,1
Train/normal\269.jpeg,3292,43,0,0,0,12341.0,1815.0,1649.5,19,1,0,95.52631578947368,13.366015719957863,14.707073981038812,10398.5,0,0,0,0,0,0,0.0,0.0,12019.0,1383.5,1337.0,12,1,0,115.29166666666667,11.124053581828772,11.510941010067393,10083.0,0,0,0,0,0,0,0.0,0.0,1
Train/oily\1 (1662).jpg,2107,20,0,0,0,4327.5,541.5,304.5,5,0,0,108.3,7.036395147313692,12.512998266897746,3331.0,560.0,560.0,3,1,0,186.66666666666666,16.811768237766437,16.811768237766437,4259.5,0,0,0,0,0,0,0.0,0.0,3403.0,0,0,0,0,0,0,0.0,0.0,2
Train/normal\76.jpg,2899,33,0,0,0,12769.0,6613.0,3789.0,298,3,1,22.191275167785236,29.673427833033127,51.78949017150912,8632.5,4337.5,2056.5,158,1,1,27.45253164556962,23.822762814943527,50.24616275702288,12917.5,9477.0,8877.5,57,2,1,166.26315789473685,68.72459841300561,73.36558931681827,8605.5,4923.5,2693.0,55,2,0,89.51818181818182,31.293939922142815,57.21341002847017,1
Train/normal\32.jpg,1610,27,0,0,0,14648.0,0,0,0,0,0,0,0.0,0.0,11136.5,0,0,0,0,0,0,0.0,0.0,14628.5,0,0,0,0,0,0,0.0,0.0,11205.5,0,0,0,0,0,0,0.0,0.0,1
Train/dry\25.jpg,5108,48,0,0,0,8225.5,3385.5,950.0,124,1,2,27.302419354838708,11.549449881466172,41.15859218284603,7826.5,2565.0,1000.0,76,2,0,33.75,12.77710343065227,32.77327029962308,8039.5,3015.5,722.5,112,1,2,26.924107142857142,8.986877293364016,37.50855152683625,7622.0,2048.5,963.5,58,3,0,35.31896551724138,12.641039097349777,26.87614799265285,0
Train/normal\22.jpg,3550,41,0,0,0,13835.0,7836.0,5038.5,117,1,0,66.97435897435898,36.41850379472353,56.6389591615468,9810.5,6453.0,2173.0,97,2,0,66.52577319587628,22.14973752611997,65.77646399266092,13653.5,13026.5,12963.5,18,1,0,723.6944444444445,94.94635075255428,95.40777090123412,9824.5,8638.5,4437.0,16,2,0,539.90625,45.16260369484452,87.92813883658201,1
Train/oily\1 (1462).jpg,1704,22,0,0,0,6453.0,2114.5,610.5,56,1,0,37.75892857142857,9.460715946071595,32.76770494343716,4885.5,1115.0,1063.0,18,1,0,61.94444444444444,21.758264251356056,22.822638419813735,6409.0,1179.5,344.5,28,0,0,42.125,5.37525354969574,18.403807146200656,4874.5,866.0,605.5,8,0,0,108.25,12.421786849933326,17.76592471022669,2
Train/oily\0 (1109).jpg,2019,28,0,0,0,20973.0,2163.5,1801.0,95,2,2,22.773684210526316,8.587231202021647,10.315643923139275,17644.5,3338.0,2537.0,111,2,0,30.07207207207207,14.37841820397291,18.918076454419225,20121.0,1779.5,894.5,18,1,0,98.86111111111111,4.445604095223896,8.84399383728443,17549.0,2568.5,1249.5,66,2,0,38.916666666666664,7.120063821300358,14.636161604649839,2
Train/normal\288.jpg,3036,39,0,0,0,11279.0,1212.5,914.0,15,1,0,80.83333333333333,8.10355527972338,10.750066495256672,9508.0,1138.5,736.0,5,2,0,227.7,7.740849810685739,11.974127050904501,11605.5,1605.0,1563.5,8,1,0,200.625,13.472060660893542,13.829649735039421,9504.5,551.5,551.5,1,1,0,551.5,5.802514598348151,5.802514598348151,1
Train/dry\57.jpg,3790,39,0,0,0,10780.5,19804.0,18973.0,377,1,0,52.53050397877984,175.99369231482768,183.70205463568482,7728.0,19110.5,10748.5,432,2,0,44.23726851851852,139.08514492753622,247.28907867494826,10531.5,7148.0,3944.0,101,1,0,70.77227722772277,37.44955609362389,67.87257275791673,7853.0,21185.5,11847.0,170,2,0,124.62058823529412,150.85954412326498,269.7758818286006,0
Train/oily\1 (145).jpg,2871,37,0,0,0,16188.0,6577.5,1103.5,323,0,1,20.36377708978328,6.816777860143317,40.63194959229058,12105.5,3065.5,379.0,179,0,2,17.125698324022345,3.13080831027219,25.32320019825699,15696.5,2614.0,369.5,131,0,1,19.954198473282442,2.354027968018348,16.653394068741438,12056.5,1352.5,93.5,86,0,3,15.726744186046512,0.7755152822129142,11.218015178534401,2
Train/normal\116.jpg,1180,20,0,0,0,11223.0,0,0,0,0,0,0,0.0,0.0,9772.5,0,0,0,0,0,0,0.0,0.0,11228.5,0,0,0,0,0,0,0.0,0.0,10063.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\53.jpg,4241,43,0,0,0,12988.5,1975.5,704.5,28,3,0,70.55357142857143,5.424028948685375,15.209608499826771,11069.0,65.5,50.5,2,0,0,32.75,0.45622910832053487,0.5917427048513868,12864.5,2221.5,809.5,27,3,0,82.27777777777777,6.292510396828481,17.268451941389092,10955.5,0,0,0,0,0,0,0.0,0.0,1
Train/normal\212.jpg,2375,33,0,0,0,16943.0,5873.0,3552.0,276,1,1,21.278985507246375,20.964410080859352,34.66328277164611,15556.5,3346.5,1169.5,169,0,2,19.801775147928993,7.517757850416225,21.51190820557323,16947.5,4021.0,1967.0,161,1,1,24.975155279503106,11.60643162708364,23.726213305797312,15523.0,1518.0,649.0,80,1,2,18.975,4.1808928686465245,9.779037557173227,1
Train/normal\184.jpg,4657,44,0,0,0,14055.5,4852.5,3538.0,157,1,0,30.90764331210191,25.171640994628437,34.523851872932305,11891.5,3854.5,2535.0,111,3,0,34.72522522522522,21.31774797123996,32.41390909473153,13737.0,3765.5,1832.5,50,1,0,75.31,13.339884982164957,27.41137075052777,11576.5,3988.0,2386.5,40,1,0,99.7,20.615039087807197,34.44909946875135,1
Train/normal\192.jpg,2965,34,0,0,0,17271.0,2700.0,1322.5,107,1,0,25.233644859813083,7.657344681836604,15.633142261594578,13547.0,221.0,59.5,15,0,2,14.733333333333333,0.4392116335720086,1.6313574961246031,17178.0,1659.5,912.0,22,1,0,75.43181818181819,5.3091163115613,9.660612411223658,13653.0,0,0,0,0,0,0,0.0,0.0,1
Train/dry\43.jpg,625,14,0,0,0,37911.5,687.0,209.5,40,0,2,17.175,0.5526027722458885,1.812115057436398,27458.5,571.5,184.5,34,0,1,16.808823529411764,0.6719230839266529,2.0813227233825593,16509.0,796.0,488.5,7,1,0,113.71428571428571,2.9589920649342782,4.821612453813072,12179.5,647.5,562.0,5,1,0,129.5,4.6143109323042815,5.316310193357691,0
Train/normal\43.jpg,2892,40,0,0,0,23289.5,4972.0,1534.0,125,1,1,39.776,6.586659224113871,21.348676442173513,18771.0,3316.5,1175.0,98,1,1,33.84183673469388,6.2596558521123,17.668211603004636,24388.5,5309.0,2278.5,119,1,0,44.61344537815126,9.342517990036288,21.76845644463579,19125.0,2630.0,1129.5,62,2,0,42.41935483870968,5.905882352941177,13.751633986928105,1
